Iteration	A_taiwaniana_6137_A	A_taiwaniana_6137_B	A_tenuisecta_sp2_8704_A	A_tenuisecta_sp2_8704_B	A_tenuisecta_sp3_8745_A	A_tenuisecta_sp3_8745_B	C_diaphana_6380_A	C_diaphana_6380_B	C_fragilis_sp1_7009_A	C_fragilis_sp1_7009_B	C_fragilis_sp2_7248_A	C_fragilis_sp2_7248_B	C_montana_7943_A	C_montana_7943_B	C_pellucida_6055_A	C_pellucida_6055_B	C_sudetica_8674_A	C_sudetica_8674_B	C_tasmanica_6379_A	C_tasmanica_6379_B	C_tenuis_6387_A	C_tenuis_6387_B	C_utahensis_6848_A	C_utahensis_6848_B	G_continentale_6979_A	G_continentale_6979_B	G_dryopteris_7981_A	G_dryopteris_7981_B	G_dryopteris_7981_C	G_dryopteris_7981_D	G_oyamense_sp2_8739_A	G_oyamense_sp2_8739_B	G_remotepinnatum_4862_A	G_remotepinnatum_4862_B	G_robertianum_7945_A	G_robertianum_7945_B	xCystocarpium_7974_A	xCystocarpium_7974_B	xCystocarpium_7974_C	xCystocarpium_7974_D
1316	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1317	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1318	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1319	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1320	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1321	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1322	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1323	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1324	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1325	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1326	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1327	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1328	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1329	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1330	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1331	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1332	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1333	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1334	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1335	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1336	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1337	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1338	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1339	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1340	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1341	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1342	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1343	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1344	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1345	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1346	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1347	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1348	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1349	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1350	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1351	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1352	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1353	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1354	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1355	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1356	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1357	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1358	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1359	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1360	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1361	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1362	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
